profile,mode,target,trial,FCP_ms,LCP_ms,num_started,num_success,num_canceled,num_failed,num_pending,bytes_success_total,resources_json
tc_profile,prefail-nonprimary,Medium,24,200.00,20532.00,2,2,0,0,0,0,"[{""requestId"":""AE4063A0A31729F48B49A23CE799A7E0"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""BA86F374656BC5FBF160C1BF087F9D92"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,25,184.00,19100.00,2,2,0,0,0,0,"[{""requestId"":""0E43FE106EF677B11C98AA27F6C1BE1A"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""C30BE3841207DB5D838362ECD4C5FC77"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,26,252.00,9084.00,2,2,0,0,0,0,"[{""requestId"":""2ADC6FBB2C86AF80B67F8893EEFC7EA1"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""EDB078EE2EF6F91B98DDAE75C50EDF16"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,27,1196.00,15692.00,2,2,0,0,0,0,"[{""requestId"":""9ECDE09341003C1D6830E4C85C8CD3F2"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""17D5D24C1586F398D32A56F496A0189B"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,28,236.00,11312.00,2,2,0,0,0,0,"[{""requestId"":""B07088D071B57E40B7A191680D8EED1C"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""1CFD2C3E14DFDBE4E961557EE9404795"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,29,212.00,23616.00,2,2,0,0,0,0,"[{""requestId"":""0CAB0DE61C2A72E7E416F5D24211C0E3"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""226C4D457949E33EE834729F52C1826C"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,30,248.00,8688.00,2,2,0,0,0,0,"[{""requestId"":""F0A42A548993D331B384D3516D41A5D9"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""488AFDA353528C942D3347FE160733B2"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,31,272.00,11176.00,2,2,0,0,0,0,"[{""requestId"":""DAC8860631B0C605FAA108D4AD6DCAAA"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""BBADC782F7B6736164C3F249D5B9C087"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,32,376.00,17944.00,2,2,0,0,0,0,"[{""requestId"":""E178BA3F8071D7B66FBCA0B2F70D0FC1"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""8941D37A1B6E72FF565E24F308CA0167"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,33,292.00,17984.00,2,2,0,0,0,0,"[{""requestId"":""98DD094B243D442C01EF3F05183934BB"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""8C77AC594A18E14F78D0337E78D47414"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,34,276.00,16364.00,2,2,0,0,0,0,"[{""requestId"":""EED1A674FA7B19CAC3B1B68E0D6C8AAB"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""F57E9E7623FDD8E7224B8A2D692B1A34"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,35,860.00,9820.00,2,2,0,0,0,0,"[{""requestId"":""5263E3A87F70E83EB930F76781669C70"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""CA0E01F7842BA512EAD703E91B5E395F"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,36,232.00,19200.00,2,2,0,0,0,0,"[{""requestId"":""885AC6D046DF287E0765677216418748"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""EC2C984CA392C0F95C7A8817F23870B7"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
