Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
tc_profile,Medium,17,408.00,172.00,1.85,false
tc_profile,Medium,18,400.00,164.00,1.85,false
tc_profile,Medium,19,400.00,244.00,1.85,false
tc_profile,Medium,20,476.00,404.00,1.85,false
tc_profile,Medium,21,476.00,276.00,1.85,false
tc_profile,Medium,22,408.00,172.00,1.85,false
tc_profile,Medium,23,404.00,172.00,1.85,false
tc_profile,Medium,24,416.00,240.00,1.85,false
tc_profile,Medium,25,472.00,188.00,1.85,false
tc_profile,Medium,26,556.00,340.00,1.85,false
tc_profile,Medium,27,464.00,176.00,1.85,false
tc_profile,Medium,28,460.00,256.00,1.85,false
tc_profile,Medium,29,468.00,404.00,1.85,false
tc_profile,Medium,30,444.00,248.00,1.85,false
tc_profile,Medium,31,468.00,200.00,1.85,false
tc_profile,Medium,32,476.00,416.00,1.85,false
tc_profile,Medium,33,480.00,200.00,1.85,false
tc_profile,Medium,34,480.00,200.00,1.85,false
tc_profile,Medium,35,416.00,192.00,1.85,false
tc_profile,Medium,36,464.00,392.00,1.85,false
tc_profile,Medium,37,460.00,188.00,1.85,false
tc_profile,Medium,38,452.00,184.00,1.85,false
tc_profile,Medium,39,436.00,168.00,1.85,false
tc_profile,Medium,40,424.00,176.00,1.85,false
tc_profile,Medium,41,408.00,240.00,1.85,false
tc_profile,Medium,42,436.00,368.00,1.85,false
tc_profile,Medium,43,436.00,188.00,1.85,false
tc_profile,Medium,44,392.00,336.00,1.85,false
tc_profile,Medium,45,408.00,172.00,1.85,false
tc_profile,Medium,46,416.00,184.00,1.85,false
tc_profile,Medium,47,480.00,180.00,1.85,false
tc_profile,Medium,48,568.00,184.00,1.85,false
tc_profile,Medium,49,456.00,180.00,1.85,false
tc_profile,Medium,50,396.00,164.00,1.85,false
tc_profile,Medium,51,432.00,164.00,1.85,false
tc_profile,Medium,52,464.00,380.00,1.85,false
tc_profile,Medium,53,448.00,388.00,1.85,false
tc_profile,Medium,54,484.00,200.00,1.85,false
tc_profile,Medium,55,432.00,180.00,1.85,false
tc_profile,Medium,56,468.00,336.00,1.85,false
tc_profile,Medium,57,408.00,160.00,1.85,false
tc_profile,Medium,58,404.00,168.00,1.85,false
tc_profile,Medium,59,408.00,160.00,1.85,false
tc_profile,Medium,60,436.00,372.00,1.85,false
tc_profile,Medium,61,464.00,408.00,1.85,false
tc_profile,Medium,62,452.00,388.00,1.85,false
tc_profile,Medium,63,416.00,164.00,1.85,false
tc_profile,Medium,64,404.00,172.00,1.85,false
tc_profile,Medium,65,440.00,184.00,1.85,false
tc_profile,Medium,66,476.00,404.00,1.85,false
tc_profile,Medium,67,408.00,164.00,1.85,false
tc_profile,Medium,68,492.00,420.00,1.85,false
tc_profile,Medium,69,444.00,184.00,1.85,false
tc_profile,Medium,70,524.00,204.00,1.85,false
tc_profile,Medium,71,424.00,356.00,1.85,false
tc_profile,Medium,72,412.00,360.00,1.85,false
tc_profile,Medium,73,432.00,184.00,1.85,false
tc_profile,Medium,74,424.00,172.00,1.85,false
tc_profile,Medium,75,428.00,360.00,1.85,false
tc_profile,Medium,76,432.00,188.00,1.85,false
tc_profile,Medium,77,408.00,168.00,1.85,false
tc_profile,Medium,78,432.00,248.00,1.85,false
tc_profile,Medium,79,388.00,288.00,1.85,false
tc_profile,Medium,80,392.00,160.00,1.85,false
tc_profile,Medium,81,380.00,160.00,1.85,false
tc_profile,Medium,82,416.00,344.00,1.85,false
tc_profile,Medium,83,404.00,168.00,1.85,false
tc_profile,Medium,84,384.00,160.00,1.85,false
tc_profile,Medium,85,416.00,168.00,1.85,false
tc_profile,Medium,86,420.00,172.00,1.85,false
tc_profile,Medium,87,456.00,396.00,1.85,false
tc_profile,Medium,88,436.00,176.00,1.85,false
tc_profile,Medium,89,536.00,200.00,1.85,false
tc_profile,Medium,90,440.00,188.00,1.85,false
tc_profile,Medium,91,412.00,160.00,1.85,false
tc_profile,Medium,92,472.00,416.00,1.85,false
tc_profile,Medium,93,396.00,180.00,1.85,false
tc_profile,Medium,94,428.00,376.00,1.85,false
tc_profile,Medium,95,444.00,168.00,1.85,false
tc_profile,Medium,96,448.00,180.00,1.85,false
tc_profile,Medium,97,396.00,236.00,1.85,false
tc_profile,Medium,98,392.00,156.00,1.85,false
tc_profile,Medium,99,384.00,156.00,1.85,false
tc_profile,Medium,100,412.00,412.00,1.85,false
tc_profile,Heavy,1,340.00,340.00,12.02,false
tc_profile,Heavy,2,2288.00,148.00,12.02,false
tc_profile,Heavy,3,2096.00,148.00,12.02,false
tc_profile,Heavy,4,2272.00,152.00,12.02,false
tc_profile,Heavy,5,2264.00,188.00,12.02,false
tc_profile,Heavy,6,2912.00,148.00,12.02,false
tc_profile,Heavy,7,2452.00,160.00,12.02,false
tc_profile,Heavy,8,1972.00,148.00,12.02,false
tc_profile,Heavy,9,2484.00,400.00,12.02,false
tc_profile,Heavy,10,2008.00,156.00,12.02,false
tc_profile,Heavy,11,1924.00,144.00,12.02,false
tc_profile,Heavy,12,2292.00,160.00,12.02,false
tc_profile,Heavy,13,2924.00,148.00,12.02,false
tc_profile,Heavy,14,2740.00,144.00,12.02,false
tc_profile,Heavy,15,2864.00,168.00,12.02,false
tc_profile,Heavy,16,2584.00,152.00,12.02,false
tc_profile,Heavy,17,1996.00,140.00,12.02,false
tc_profile,Heavy,18,2628.00,152.00,12.02,false
tc_profile,Heavy,19,2464.00,144.00,12.02,false
tc_profile,Heavy,20,2496.00,160.00,12.02,false
tc_profile,Heavy,21,2288.00,148.00,12.02,false
tc_profile,Heavy,22,2468.00,164.00,12.02,false
tc_profile,Heavy,23,2788.00,160.00,12.02,false
tc_profile,Heavy,24,2588.00,140.00,12.02,false
tc_profile,Heavy,25,1524.00,156.00,12.02,false
tc_profile,Heavy,26,2044.00,140.00,12.02,false
tc_profile,Heavy,27,3072.00,148.00,12.02,false
tc_profile,Heavy,28,3304.00,148.00,12.02,false
tc_profile,Heavy,29,3660.00,160.00,12.02,false
tc_profile,Heavy,30,3340.00,148.00,12.02,false
tc_profile,Heavy,31,2852.00,160.00,12.02,false
tc_profile,Heavy,32,2480.00,148.00,12.02,false
tc_profile,Heavy,33,2724.00,164.00,12.02,false
tc_profile,Heavy,34,2588.00,140.00,12.02,false
tc_profile,Heavy,35,3140.00,160.00,12.02,false
tc_profile,Heavy,36,2592.00,148.00,12.02,false
tc_profile,Heavy,37,2900.00,160.00,12.02,false
tc_profile,Heavy,38,3056.00,196.00,12.02,false
tc_profile,Heavy,39,2656.00,180.00,12.02,false
tc_profile,Heavy,40,2464.00,160.00,12.02,false
tc_profile,Heavy,41,2904.00,164.00,12.02,false
tc_profile,Heavy,42,2252.00,164.00,12.02,false
tc_profile,Heavy,43,2072.00,148.00,12.02,false
tc_profile,Heavy,44,2480.00,144.00,12.02,false
tc_profile,Heavy,45,2480.00,152.00,12.02,false
tc_profile,Heavy,46,3164.00,148.00,12.02,false
tc_profile,Heavy,47,3000.00,148.00,12.02,false
tc_profile,Heavy,48,2996.00,160.00,12.02,false
tc_profile,Heavy,49,2820.00,144.00,12.02,false
tc_profile,Heavy,50,2728.00,152.00,12.02,false
tc_profile,Heavy,51,2456.00,144.00,12.02,false
tc_profile,Heavy,52,3076.00,160.00,12.02,false
tc_profile,Heavy,53,2972.00,144.00,12.02,false
tc_profile,Heavy,54,2756.00,144.00,12.02,false
tc_profile,Heavy,55,2472.00,164.00,12.02,false
tc_profile,Heavy,56,2736.00,160.00,12.02,false
tc_profile,Heavy,57,2488.00,140.00,12.02,false
tc_profile,Heavy,58,2448.00,148.00,12.02,false
tc_profile,Heavy,59,2476.00,148.00,12.02,false
tc_profile,Heavy,60,2448.00,164.00,12.02,false
tc_profile,Heavy,61,2252.00,140.00,12.02,false
tc_profile,Heavy,62,2848.00,164.00,12.02,false
tc_profile,Heavy,63,2648.00,160.00,12.02,false
tc_profile,Heavy,64,2484.00,144.00,12.02,false
tc_profile,Heavy,65,2156.00,168.00,12.02,false
tc_profile,Heavy,66,2500.00,172.00,12.02,false
tc_profile,Heavy,67,1552.00,148.00,12.02,false
tc_profile,Heavy,68,2588.00,148.00,12.02,false
tc_profile,Heavy,69,3532.00,144.00,12.02,false
tc_profile,Heavy,70,3512.00,172.00,12.02,false
tc_profile,Heavy,71,1892.00,144.00,12.02,false
tc_profile,Heavy,72,2728.00,148.00,12.02,false
tc_profile,Heavy,73,2712.00,148.00,12.02,false
tc_profile,Heavy,74,2460.00,148.00,12.02,false
tc_profile,Heavy,75,2496.00,144.00,12.02,false
tc_profile,Heavy,76,2464.00,148.00,12.02,false
tc_profile,Heavy,77,2636.00,144.00,12.02,false
tc_profile,Heavy,78,3080.00,144.00,12.02,false
tc_profile,Heavy,79,2588.00,148.00,12.02,false
tc_profile,Heavy,80,2492.00,136.00,12.02,false
tc_profile,Heavy,81,2580.00,148.00,12.02,false
tc_profile,Heavy,82,2932.00,148.00,12.02,false
tc_profile,Heavy,83,4036.00,160.00,12.02,false
tc_profile,Heavy,84,3112.00,152.00,12.02,false
tc_profile,Heavy,85,2476.00,168.00,12.02,false
tc_profile,Heavy,86,2560.00,148.00,12.02,false
tc_profile,Heavy,87,1424.00,144.00,12.02,false
tc_profile,Heavy,88,4084.00,212.00,12.02,false
tc_profile,Heavy,89,3152.00,176.00,12.02,false
tc_profile,Heavy,90,2620.00,160.00,12.02,false
tc_profile,Heavy,91,2496.00,168.00,12.02,false
tc_profile,Heavy,92,3000.00,160.00,12.02,false
tc_profile,Heavy,93,2564.00,184.00,12.02,false
tc_profile,Heavy,94,2596.00,172.00,12.02,false
tc_profile,Heavy,95,2876.00,168.00,12.02,false
tc_profile,Heavy,96,2476.00,152.00,12.02,false
tc_profile,Heavy,97,3060.00,156.00,12.02,false
tc_profile,Heavy,98,2508.00,200.00,12.02,false
tc_profile,Heavy,99,1576.00,172.00,12.02,false
tc_profile,Heavy,100,2668.00,168.00,12.02,false
